timestamp,open,high,low,close,volume
2026-01-08 11:11:11.733831,95020.02,95134.41,94946.95,95097.45,116.4709
2026-01-08 11:16:11.733831,95190.72,95349.15,94893.53,94987.16,116.2351
2026-01-08 11:21:11.733831,95060.87,95156.59,94689.67,94772.86,101.8767
2026-01-08 11:26:11.733831,95072.09,95174.63,95008.24,95156.36,117.0296
2026-01-08 11:31:11.733831,95206.66,95241.57,95084.53,95139.39,106.44
2026-01-08 11:36:11.733831,95048.26,95127.44,94882.49,94972.9,117.0463
2026-01-08 11:41:11.733831,94927.57,94963.84,94725.34,94814.51,83.7022
2026-01-08 11:46:11.733831,94976.89,95029.24,94661.0,94740.84,96.4622
2026-01-08 11:51:11.733831,94735.51,94793.83,94639.06,94654.66,115.7523
2026-01-08 11:56:11.733831,94472.0,94767.75,94338.32,94683.97,90.1124
2026-01-08 12:01:11.733831,94518.58,94828.16,94445.93,94725.59,96.0094
2026-01-08 12:06:11.733831,94572.51,94879.12,94522.92,94746.67,102.8546
2026-01-08 12:11:11.733831,94905.21,95073.46,94882.03,95008.3,107.5582
2026-01-08 12:16:11.733831,95224.37,95329.53,95167.57,95284.36,110.2032
2026-01-08 12:21:11.733831,94990.74,95087.9,94707.4,94847.13,103.5242
2026-01-08 12:26:11.733831,94740.37,95072.16,94628.72,94955.11,88.8941
2026-01-08 12:31:11.733831,95060.11,95103.01,94801.28,94910.17,107.0357
2026-01-08 12:36:11.733831,95211.32,95271.56,94799.58,94880.85,115.0863
2026-01-08 12:41:11.733831,94715.24,94773.82,94529.62,94617.09,100.8729
2026-01-08 12:46:11.733831,94794.72,94944.63,94776.32,94882.76,115.8159
2026-01-08 12:51:11.733831,94944.39,94978.58,94864.53,94878.38,108.2485
2026-01-08 12:56:11.733831,94898.07,94980.05,94872.21,94942.01,83.7382
2026-01-08 13:01:11.733831,94799.99,95106.44,94742.79,95016.7,120.9403
2026-01-08 13:06:11.733831,94976.25,95197.92,94943.64,95165.96,136.0398
2026-01-08 13:11:11.733831,95321.12,95407.87,95072.9,95113.33,178.1059
2026-01-08 13:16:11.733831,95404.55,95481.45,95048.84,95107.98,176.5442
2026-01-08 13:21:11.733831,94973.63,95177.36,94906.77,95125.04,166.3646
2026-01-08 13:26:11.733831,95189.35,95296.97,95137.58,95244.33,152.3609
2026-01-08 13:31:11.733831,95466.38,95525.73,95100.73,95219.15,146.9606
2026-01-08 13:36:11.733831,95370.03,95415.04,95158.99,95213.19,126.489
2026-01-08 13:41:11.733831,95174.61,95209.25,95018.48,95078.8,122.913
2026-01-08 13:46:11.733831,95182.01,95238.96,94896.73,94939.35,138.0484
2026-01-08 13:51:11.733831,95014.21,95157.31,94976.81,95109.37,177.9596
2026-01-08 13:56:11.733831,95194.95,95501.25,95038.19,95393.3,120.7961
2026-01-08 14:01:11.733831,95482.83,95581.09,95276.88,95327.1,123.6703
2026-01-08 14:06:11.733831,95314.78,95430.65,95275.76,95394.63,142.8531
2026-01-08 14:11:11.733831,95292.71,95356.03,95093.34,95180.25,126.3145
2026-01-08 14:16:11.733831,95250.64,95369.49,94981.85,95106.86,164.0681
2026-01-08 14:21:11.733831,95184.44,95229.2,94955.3,95026.78,177.4789
2026-01-08 14:26:11.733831,95051.36,95333.32,95013.67,95300.29,179.5718
2026-01-08 14:31:11.733831,95274.82,95372.33,95249.53,95358.35,178.159
2026-01-08 14:36:11.733831,95213.45,95261.69,95045.35,95108.13,121.4467
2026-01-08 14:41:11.733831,94937.5,95048.75,94613.89,94718.28,171.6436
2026-01-08 14:46:11.733831,94814.63,94917.91,94462.99,94532.02,168.9426
2026-01-08 14:51:11.733831,94504.89,94656.87,94409.77,94562.81,126.8897
2026-01-08 14:56:11.733831,94394.29,94716.75,94260.09,94620.63,122.085
2026-01-08 15:01:11.733831,94574.9,94880.05,94448.4,94753.8,174.1306
2026-01-08 15:06:11.733831,94545.67,94609.59,94323.16,94426.23,164.5452
2026-01-08 15:11:11.733831,94343.97,94699.98,94246.64,94526.78,146.8192
2026-01-08 15:16:11.733831,94437.11,94588.38,94397.06,94531.33,167.166
2026-01-08 15:21:11.733831,94516.75,94634.69,94494.07,94615.71,125.0575
2026-01-08 15:26:11.733831,94500.04,94780.93,94451.25,94733.39,120.8537
2026-01-08 15:31:11.733831,94953.01,95287.46,94894.63,95152.45,164.3715
2026-01-08 15:36:11.733831,95203.58,95389.6,95128.91,95344.8,130.709
2026-01-08 15:41:11.733831,95170.87,95406.03,95021.95,95362.13,124.3125
2026-01-08 15:46:11.733831,95271.04,95554.89,95238.25,95437.52,149.9109
2026-01-08 15:51:11.733831,95393.82,95456.49,95227.84,95266.17,123.894
2026-01-08 15:56:11.733831,95240.76,95315.73,94982.6,95078.12,132.6323
2026-01-08 16:01:11.733831,94843.64,94903.55,94680.43,94742.44,142.3389
2026-01-08 16:06:11.733831,94631.92,94668.41,94468.05,94498.59,139.5243
2026-01-08 16:11:11.733831,94537.34,94661.39,94491.3,94612.04,142.9553
2026-01-08 16:16:11.733831,94574.0,94611.26,94393.71,94450.41,175.1342
2026-01-08 16:21:11.733831,94419.76,94649.63,94295.81,94535.23,141.0981
2026-01-08 16:26:11.733831,94701.89,94801.92,94683.32,94767.91,154.1426
2026-01-08 16:31:11.733831,94627.72,94931.47,94556.22,94805.72,150.746
2026-01-08 16:36:11.733831,94804.81,95026.87,94696.21,94912.52,179.2785
2026-01-08 16:41:11.733831,94810.14,94832.76,94734.94,94752.24,127.1936
2026-01-08 16:46:11.733831,94928.72,95104.5,94664.37,94732.23,122.306
2026-01-08 16:51:11.733831,94902.94,95064.91,94865.4,94994.99,123.4141
2026-01-08 16:56:11.733831,94838.87,94865.05,94750.35,94793.88,137.1552
2026-01-08 17:01:11.733831,94804.02,94997.43,94740.21,94963.84,161.7928
2026-01-08 17:06:11.733831,95182.47,95311.05,95112.44,95273.51,120.6218
2026-01-08 17:11:11.733831,95155.53,95429.57,95091.45,95355.8,159.4556
2026-01-08 17:16:11.733831,95310.43,95420.76,95008.35,95053.44,147.6841
2026-01-08 17:21:11.733831,94993.93,95183.4,94912.23,95112.04,121.1591
2026-01-08 17:26:11.733831,95246.39,95325.48,95039.42,95097.49,160.1019
2026-01-08 17:31:11.733831,95105.69,95216.95,95034.9,95181.41,140.8842
2026-01-08 17:36:11.733831,95238.57,95377.0,95149.59,95313.62,178.9848
2026-01-08 17:41:11.733831,95340.83,95372.51,95056.67,95173.59,154.2143
2026-01-08 17:46:11.733831,95123.25,95204.9,94970.77,95022.27,122.0427
2026-01-08 17:51:11.733831,95212.95,95320.3,94913.31,94995.3,135.0535
2026-01-08 17:56:11.733831,95027.47,95079.45,94759.4,94822.5,158.1918
2026-01-08 18:01:11.733831,94672.37,94960.97,94531.67,94849.41,165.7836
2026-01-08 18:06:11.733831,94990.82,95051.09,94704.26,94829.13,146.1765
2026-01-08 18:11:11.733831,95245.47,95320.65,95208.5,95301.2,124.148
2026-01-08 18:16:11.733831,95166.15,95212.75,95061.57,95117.17,158.0239
2026-01-08 18:21:11.733831,95084.57,95105.38,94925.96,94977.01,122.8439
2026-01-08 18:26:11.733831,94901.77,95107.97,94779.95,95052.97,148.5056
2026-01-08 18:31:11.733831,95125.07,95273.76,95093.26,95209.51,138.3959
2026-01-08 18:36:11.733831,95378.7,95700.91,95286.19,95621.02,140.8599
2026-01-08 18:41:11.733831,95833.83,95929.79,95789.22,95914.09,158.7082
2026-01-08 18:46:11.733831,95975.67,96101.78,95897.22,96063.18,179.2603
2026-01-08 18:51:11.733831,96022.2,96211.05,95932.92,96116.28,137.8391
2026-01-08 18:56:11.733831,96218.83,96295.89,96177.06,96278.93,163.8728
2026-01-08 19:01:11.733831,96368.26,96417.21,96065.49,96168.19,166.3291
2026-01-08 19:06:11.733831,96363.07,96407.47,95980.5,96110.87,121.1459
2026-01-08 19:11:11.733831,96049.78,96156.42,95789.58,95842.59,165.9673
2026-01-08 19:16:11.733831,95859.01,95901.45,95779.46,95801.24,161.3311
2026-01-08 19:21:11.733831,95728.74,96066.29,95615.71,95975.3,147.7871
2026-01-08 19:26:11.733831,95999.92,96043.27,95886.85,95937.35,175.0125
2026-01-08 19:31:11.733831,95979.36,96086.08,95664.26,95797.43,168.047
2026-01-08 19:36:11.733831,95912.96,95951.29,95666.59,95732.46,170.5487
2026-01-08 19:41:11.733831,95692.14,95966.28,95641.64,95863.26,177.8603
2026-01-08 19:46:11.733831,95967.01,96041.24,95790.55,95817.04,127.6392
2026-01-08 19:51:11.733831,95806.86,96125.39,95729.21,95970.72,122.2308
2026-01-08 19:56:11.733831,95906.12,95930.74,95696.82,95733.71,165.1483
2026-01-08 20:01:11.733831,95851.94,95909.23,95455.39,95576.74,135.2329
2026-01-08 20:06:11.733831,95568.83,95593.45,95444.86,95485.47,123.9081
2026-01-08 20:11:11.733831,95426.56,95463.2,95202.51,95249.91,131.4453
2026-01-08 20:16:11.733831,95638.11,95915.68,95481.61,95780.07,143.0078
2026-01-08 20:21:11.733831,95728.82,95774.96,95559.55,95582.29,163.4823
2026-01-08 20:26:11.733831,95626.37,95791.88,95562.18,95747.32,146.175
2026-01-08 20:31:11.733831,95866.76,95964.16,95493.35,95627.14,138.6991
2026-01-08 20:36:11.733831,95760.31,95871.03,95396.95,95534.54,127.6033
2026-01-08 20:41:11.733831,95369.09,95656.78,95280.92,95588.84,172.988
2026-01-08 20:46:11.733831,95522.8,95628.62,95163.22,95326.31,123.2009
2026-01-08 20:51:11.733831,95401.43,95522.17,95104.18,95207.26,173.3978
2026-01-08 20:56:11.733831,95378.42,95457.27,95040.25,95180.97,125.9695
2026-01-08 21:01:11.733831,95262.09,95385.5,94977.72,95029.25,160.9848
2026-01-08 21:06:11.733831,95050.42,95138.16,94822.96,94881.98,135.9898
2026-01-08 21:11:11.733831,94849.77,95144.79,94759.71,95076.61,161.6873
2026-01-08 21:16:11.733831,95201.09,95291.92,95166.32,95256.95,161.0537
2026-01-08 21:21:11.733831,95311.3,95366.69,95130.67,95177.64,168.4901
2026-01-08 21:26:11.733831,95208.99,95265.33,95120.45,95162.53,173.2144
2026-01-08 21:31:11.733831,95273.79,95436.28,95178.28,95384.76,125.9324
2026-01-08 21:36:11.733831,95187.53,95214.04,95074.35,95128.54,157.9841
2026-01-08 21:41:11.733831,95047.38,95284.61,94978.41,95189.2,165.4844
2026-01-08 21:46:11.733831,95428.27,95629.8,95383.97,95544.27,136.6528
2026-01-08 21:51:11.733831,95757.82,95966.87,95670.58,95898.95,141.8574
2026-01-08 21:56:11.733831,95638.94,95683.19,95499.52,95548.8,128.556
2026-01-08 22:01:11.733831,95592.07,95652.34,95344.46,95411.5,91.1727
2026-01-08 22:06:11.733831,95209.0,95579.41,95128.38,95441.85,105.8013
2026-01-08 22:11:11.733831,95384.36,95476.6,95058.25,95204.25,86.1766
2026-01-08 22:16:11.733831,95317.35,95424.28,95016.26,95084.36,96.2857
2026-01-08 22:21:11.733831,95244.47,95402.19,94931.46,95059.75,84.6066
2026-01-08 22:26:11.733831,95133.1,95356.81,95102.21,95311.26,101.6882
2026-01-08 22:31:11.733831,95529.97,95661.42,95227.15,95303.1,102.9434
2026-01-08 22:36:11.733831,95170.86,95486.29,95031.23,95342.09,118.7263
2026-01-08 22:41:11.733831,95172.12,95490.71,95090.32,95434.26,118.6056
2026-01-08 22:46:11.733831,95354.34,95569.85,95287.19,95532.11,107.8797
2026-01-08 22:51:11.733831,95275.63,95631.18,95154.43,95537.18,115.1872
2026-01-08 22:56:11.733831,95433.13,95463.77,95232.99,95321.77,99.5376
2026-01-08 23:01:11.733831,95574.48,95833.66,95545.34,95751.1,117.2452
2026-01-08 23:06:11.733831,95846.1,96045.14,95810.36,95993.7,95.1261
2026-01-08 23:11:11.733831,95927.96,96178.7,95773.81,96041.04,96.1292
2026-01-08 23:16:11.733831,96153.27,96246.11,95877.95,96003.57,108.5017
2026-01-08 23:21:11.733831,96047.71,96243.69,96005.93,96195.9,103.0606
2026-01-08 23:26:11.733831,96295.73,96370.29,95904.34,95964.25,84.776
2026-01-08 23:31:11.733831,95881.61,96212.4,95815.15,96130.95,94.1138
2026-01-08 23:36:11.733831,96111.06,96201.8,95858.11,95969.15,93.563
2026-01-08 23:41:11.733831,95953.1,96190.2,95920.18,96154.94,98.4902
2026-01-08 23:46:11.733831,96035.79,96224.01,96011.84,96163.79,84.8707
2026-01-08 23:51:11.733831,96299.71,96415.43,95986.66,96121.13,113.6789
2026-01-08 23:56:11.733831,96079.47,96169.43,95895.42,95965.94,88.91
2026-01-09 00:01:11.733831,96056.28,96112.01,95886.51,95930.5,112.1053
2026-01-09 00:06:11.733831,95935.03,96132.52,95906.72,96101.62,98.2318
2026-01-09 00:11:11.733831,96311.59,96412.05,96272.88,96383.78,105.0311
2026-01-09 00:16:11.733831,96372.57,96699.49,96259.99,96548.96,130.7621
2026-01-09 00:21:11.733831,96781.83,96932.03,96693.13,96905.5,102.1341
2026-01-09 00:26:11.733831,97282.31,97660.09,97192.74,97533.17,119.7852
2026-01-09 00:31:11.733831,97705.77,97737.13,97443.98,97504.56,131.5136
